Domain, Country,Element,Item,Year,Unit,Value
Crops,Goa,Yield,Rye,1968,hg/ha,8239
Crops,Goa,Yield,Rye,1969,hg/ha,8431
Crops,Goa,Yield,Rye,1970,hg/ha,8274
Crops,Goa,Yield,Rye,1971,hg/ha,8379
Crops,Goa,Yield,Rye,1972,hg/ha,8043
Crops,Goa,Yield,Rye,1973,hg/ha,8175
Crops,Goa,Yield,Rye,1974,hg/ha,8929
Crops,Goa,Yield,Rye,1975,hg/ha,9316
Crops,Goa,Yield,Rye,1976,hg/ha,9575
Crops,Goa,Yield,Rye,1977,hg/ha,9170
Crops,Goa,Yield,Rye,1978,hg/ha,8972
Crops,Goa,Yield,Rye,1979,hg/ha,9089
Crops,Goa,Yield,Rye,1980,hg/ha,8580
Crops,Goa,Yield,Rye,1981,hg/ha,10055
Crops,Goa,Yield,Rye,1982,hg/ha,8055
Crops,Goa,Yield,Rye,1983,hg/ha,7946
Crops,Goa,Yield,Rye,1984,hg/ha,7561
Crops,Goa,Yield,Rye,1985,hg/ha,10484
Crops,Goa,Yield,Rye,1986,hg/ha,10049
Crops,Goa,Yield,Rye,1987,hg/ha,13488
Crops,Goa,Yield,Rye,1988,hg/ha,10410
Crops,Goa,Yield,Rye,1989,hg/ha,10397
Crops,Goa,Yield,Rye,1990,hg/ha,10319
Crops,Goa,Yield,Rye,1991,hg/ha,12026
Crops,Goa,Yield,Rye,1992,hg/ha,10412
Crops,Goa,Yield,Rye,1993,hg/ha,9750
Crops,Goa,Yield,Rye,1994,hg/ha,9844
Crops,Goa,Yield,Rye,1995,hg/ha,9788
Crops,Goa,Yield,Rye,1996,hg/ha,13376
Crops,Goa,Yield,Rye,1997,hg/ha,8688
Crops,Goa,Yield,Rye,1998,hg/ha,8078
Crops,Goa,Yield,Rye,1999,hg/ha,12984
Crops,Goa,Yield,Rye,2000,hg/ha,10286
Crops,Goa,Yield,Rye,2001,hg/ha,11949
Crops,Goa,Yield,Rye,2002,hg/ha,10466
Crops,Goa,Yield,Rye,2003,hg/ha,13930
Crops,Goa,Yield,Rye,2004,hg/ha,12684
Crops,Goa,Yield,Rye,2005,hg/ha,13447
Crops,Goa,Yield,Rye,2006,hg/ha,8025
Crops,Goa,Yield,Rye,2007,hg/ha,11950
Crops,Goa,Yield,Rye,2008,hg/ha,12816
Crops,Goa,Yield,Rye,2009,hg/ha,10805
Crops,Goa,Yield,Rye,2010,hg/ha,13508
Crops,Goa,Yield,Rye,2011,hg/ha,15032
Crops,Goa,Yield,Rye,2012,hg/ha,14003
Crops,Goa,Yield,Rye,2013,hg/ha,15339
Crops,Goa,Yield,Rye,2014,hg/ha,14445
Crops,Goa,Yield,Rye,2015,hg/ha,13599
Crops,Goa,Yield,Rye,2016,hg/ha,18671
Crops,Goa,Yield,Rye,2017,hg/ha,13615
Crops,Goa,Yield,Rye,2018,hg/ha,16943
Crops,Goa,Yield,Rye,2019,hg/ha,18330
Crops,Goa,Yield,Sweet potatoes,1961,hg/ha,98692
Crops,Goa,Yield,Sweet potatoes,1962,hg/ha,99870
Crops,Goa,Yield,Sweet potatoes,1963,hg/ha,101477
Crops,Goa,Yield,Sweet potatoes,1964,hg/ha,100881
Crops,Goa,Yield,Sweet potatoes,1965,hg/ha,102269
Crops,Goa,Yield,Sweet potatoes,1966,hg/ha,109058
Crops,Goa,Yield,Sweet potatoes,1967,hg/ha,120289
Crops,Goa,Yield,Sweet potatoes,1968,hg/ha,116350
Crops,Goa,Yield,Sweet potatoes,1969,hg/ha,117532
Crops,Goa,Yield,Sweet potatoes,1970,hg/ha,118037
Crops,Goa,Yield,Sweet potatoes,1971,hg/ha,117697
Crops,Goa,Yield,Sweet potatoes,1972,hg/ha,129175
Crops,Goa,Yield,Sweet potatoes,1973,hg/ha,114873
Crops,Goa,Yield,Sweet potatoes,1974,hg/ha,107964
Crops,Goa,Yield,Sweet potatoes,1975,hg/ha,104288
Crops,Goa,Yield,Sweet potatoes,1976,hg/ha,99850
Crops,Goa,Yield,Sweet potatoes,1977,hg/ha,91801
Crops,Goa,Yield,Sweet potatoes,1978,hg/ha,89796
Crops,Goa,Yield,Sweet potatoes,1979,hg/ha,89478
Crops,Goa,Yield,Sweet potatoes,1980,hg/ha,86954
Crops,Goa,Yield,Sweet potatoes,1981,hg/ha,90541
Crops,Goa,Yield,Sweet potatoes,1982,hg/ha,90987
Crops,Goa,Yield,Sweet potatoes,1983,hg/ha,89090
Crops,Goa,Yield,Sweet potatoes,1984,hg/ha,94151
Crops,Goa,Yield,Sweet potatoes,1985,hg/ha,94865
Crops,Goa,Yield,Sweet potatoes,1986,hg/ha,97783
Crops,Goa,Yield,Sweet potatoes,1987,hg/ha,99501
Crops,Goa,Yield,Sweet potatoes,1988,hg/ha,99180
Crops,Goa,Yield,Sweet potatoes,1989,hg/ha,101846
Crops,Goa,Yield,Sweet potatoes,1990,hg/ha,101661
Crops,Goa,Yield,Sweet potatoes,1991,hg/ha,101504
Crops,Goa,Yield,Sweet potatoes,1992,hg/ha,104452
Crops,Goa,Yield,Sweet potatoes,1993,hg/ha,107920
Crops,Goa,Yield,Sweet potatoes,1994,hg/ha,113070
Crops,Goa,Yield,Sweet potatoes,1995,hg/ha,110676
Crops,Goa,Yield,Sweet potatoes,1996,hg/ha,86415
Crops,Goa,Yield,Sweet potatoes,1997,hg/ha,98387
Crops,Goa,Yield,Sweet potatoes,1998,hg/ha,103928
Crops,Goa,Yield,Sweet potatoes,1999,hg/ha,109463
Crops,Goa,Yield,Sweet potatoes,2000,hg/ha,110351
Crops,Goa,Yield,Sweet potatoes,2001,hg/ha,113496
Crops,Goa,Yield,Sweet potatoes,2002,hg/ha,113463
Crops,Goa,Yield,Sweet potatoes,2003,hg/ha,115028
Crops,Goa,Yield,Sweet potatoes,2004,hg/ha,114957
Crops,Goa,Yield,Sweet potatoes,2005,hg/ha,113360
Crops,Goa,Yield,Sweet potatoes,2006,hg/ha,116902
Crops,Goa,Yield,Sweet potatoes,2007,hg/ha,120680
Crops,Goa,Yield,Sweet potatoes,2008,hg/ha,120398
Crops,Goa,Yield,Sweet potatoes,2009,hg/ha,113035
Crops,Goa,Yield,Sweet potatoes,2010,hg/ha,118459
Crops,Goa,Yield,Sweet potatoes,2011,hg/ha,124266
Crops,Goa,Yield,Sweet potatoes,2012,hg/ha,121926
Crops,Goa,Yield,Sweet potatoes,2013,hg/ha,130913
Crops,Goa,Yield,Sweet potatoes,2014,hg/ha,132430
Crops,Goa,Yield,Sweet potatoes,2015,hg/ha,135696
Crops,Goa,Yield,Sweet potatoes,2016,hg/ha,140344
Crops,Goa,Yield,Sweet potatoes,2017,hg/ha,144409
Crops,Goa,Yield,Sweet potatoes,2018,hg/ha,140002
Crops,Goa,Yield,Sweet potatoes,2019,hg/ha,140585
Crops,Goa,Yield,Wheat,1961,hg/ha,5330
Crops,Goa,Yield,Wheat,1962,hg/ha,9491
Crops,Goa,Yield,Wheat,1963,hg/ha,4945
Crops,Goa,Yield,Wheat,1964,hg/ha,8765
Crops,Goa,Yield,Wheat,1965,hg/ha,7636
Crops,Goa,Yield,Wheat,1966,hg/ha,8573
Crops,Goa,Yield,Wheat,1967,hg/ha,7574
Crops,Goa,Yield,Wheat,1968,hg/ha,8825
Crops,Goa,Yield,Wheat,1969,hg/ha,9762
Crops,Goa,Yield,Wheat,1970,hg/ha,9731
Crops,Goa,Yield,Wheat,1971,hg/ha,8865
Crops,Goa,Yield,Wheat,1972,hg/ha,4237
Crops,Goa,Yield,Wheat,1973,hg/ha,11044
Crops,Goa,Yield,Wheat,1974,hg/ha,11568
Crops,Goa,Yield,Wheat,1975,hg/ha,6100
Crops,Goa,Yield,Wheat,1976,hg/ha,9084
Crops,Goa,Yield,Wheat,1977,hg/ha,6552
Crops,Goa,Yield,Wheat,1978,hg/ha,9572
Crops,Goa,Yield,Wheat,1979,hg/ha,7641
Crops,Goa,Yield,Wheat,1980,hg/ha,8653
Crops,Goa,Yield,Wheat,1981,hg/ha,11508
Crops,Goa,Yield,Wheat,1982,hg/ha,6460
Crops,Goa,Yield,Wheat,1983,hg/ha,11903
Crops,Goa,Yield,Wheat,1984,hg/ha,11387
Crops,Goa,Yield,Wheat,1985,hg/ha,16140
Crops,Goa,Yield,Wheat,1986,hg/ha,14466
Crops,Goa,Yield,Wheat,1987,hg/ha,17654
Crops,Goa,Yield,Wheat,1988,hg/ha,16528
Crops,Goa,Yield,Wheat,1989,hg/ha,16925
Crops,Goa,Yield,Wheat,1990,hg/ha,11540
Crops,Goa,Yield,Wheat,1991,hg/ha,14232
Crops,Goa,Yield,Wheat,1992,hg/ha,14295
Crops,Goa,Yield,Wheat,1993,hg/ha,14825
Crops,Goa,Yield,Wheat,1994,hg/ha,15541
Crops,Goa,Yield,Wheat,1995,hg/ha,15420
Crops,Goa,Yield,Wheat,1996,hg/ha,18334
Crops,Goa,Yield,Wheat,1997,hg/ha,16359
Crops,Goa,Yield,Wheat,1998,hg/ha,16111
Crops,Goa,Yield,Wheat,1999,hg/ha,19699
Crops,Goa,Yield,Wheat,2000,hg/ha,15156
Crops,Goa,Yield,Wheat,2001,hg/ha,19488
Crops,Goa,Yield,Wheat,2002,hg/ha,14754
Crops,Goa,Yield,Wheat,2003,hg/ha,24035
Crops,Goa,Yield,Wheat,2004,hg/ha,20728
Crops,Goa,Yield,Wheat,2005,hg/ha,19735
Crops,Goa,Yield,Wheat,2006,hg/ha,15927
Crops,Goa,Yield,Wheat,2007,hg/ha,22199
Crops,Goa,Yield,Wheat,2008,hg/ha,25497
Crops,Goa,Yield,Wheat,2009,hg/ha,20802
Crops,Goa,Yield,Wheat,2010,hg/ha,28288
Crops,Goa,Yield,Wheat,2011,hg/ha,26602
Crops,Goa,Yield,Wheat,2012,hg/ha,23100
Crops,Goa,Yield,Wheat,2013,hg/ha,27491
Crops,Goa,Yield,Wheat,2014,hg/ha,22088
Crops,Goa,Yield,Wheat,2015,hg/ha,22278
Crops,Goa,Yield,Wheat,2016,hg/ha,31551
Crops,Goa,Yield,Wheat,2017,hg/ha,22790
Crops,Goa,Yield,Wheat,2018,hg/ha,26292
Crops,Goa,Yield,Wheat,2019,hg/ha,26712
Crops,Goa,Yield,"Onions, shallots, green",1990,hg/ha,95000
Crops,Goa,Yield,"Onions, shallots, green",1991,hg/ha,90000
Crops,Goa,Yield,"Onions, shallots, green",1992,hg/ha,105000
Crops,Goa,Yield,"Onions, shallots, green",1993,hg/ha,100000
Crops,Goa,Yield,"Onions, shallots, green",1994,hg/ha,84000
Crops,Goa,Yield,"Onions, shallots, green",1995,hg/ha,88333
Crops,Goa,Yield,"Onions, shallots, green",1996,hg/ha,84286
Crops,Goa,Yield,"Onions, shallots, green",1997,hg/ha,91667
Crops,Goa,Yield,"Onions, shallots, green",1998,hg/ha,93333
Crops,Goa,Yield,"Onions, shallots, green",1999,hg/ha,88571
Crops,Goa,Yield,"Onions, shallots, green",2000,hg/ha,94286
Crops,Goa,Yield,"Onions, shallots, green",2001,hg/ha,86667
Crops,Goa,Yield,"Onions, shallots, green",2002,hg/ha,93750
Crops,Goa,Yield,"Onions, shallots, green",2003,hg/ha,93333
Crops,Goa,Yield,"Onions, shallots, green",2004,hg/ha,90000
Crops,Goa,Yield,"Onions, shallots, green",2005,hg/ha,95714
Crops,Goa,Yield,"Onions, shallots, green",2006,hg/ha,88571
Crops,Goa,Yield,"Onions, shallots, green",2007,hg/ha,86000
Crops,Goa,Yield,"Onions, shallots, green",2008,hg/ha,90000
Crops,Goa,Yield,"Onions, shallots, green",2009,hg/ha,87000
Crops,Goa,Yield,"Onions, shallots, green",2010,hg/ha,85556
Crops,Goa,Yield,"Onions, shallots, green",2011,hg/ha,87000
Crops,Goa,Yield,"Onions, shallots, green",2012,hg/ha,75000
Crops,Goa,Yield,"Onions, shallots, green",2013,hg/ha,78333
Crops,Goa,Yield,"Onions, shallots, green",2014,hg/ha,79167
Crops,Goa,Yield,"Onions, shallots, green",2015,hg/ha,80000
Crops,Goa,Yield,"Onions, shallots, green",2016,hg/ha,78333
Crops,Goa,Yield,"Onions, shallots, green",2017,hg/ha,80000
Crops,Goa,Yield,"Onions, shallots, green",2018,hg/ha,80833
Crops,Goa,Yield,"Onions, shallots, green",2019,hg/ha,75385
Crops,Goa,Yield,Sweet potatoes,1961,hg/ha,65679
Crops,Goa,Yield,Sweet potatoes,1962,hg/ha,62586
Crops,Goa,Yield,Sweet potatoes,1963,hg/ha,59648
Crops,Goa,Yield,Sweet potatoes,1964,hg/ha,41370
Crops,Goa,Yield,Sweet potatoes,1965,hg/ha,29672
Crops,Goa,Yield,Sweet potatoes,1966,hg/ha,30000
Crops,Goa,Yield,Sweet potatoes,1967,hg/ha,27333
Crops,Goa,Yield,Sweet potatoes,1968,hg/ha,33333
Crops,Goa,Yield,Sweet potatoes,1969,hg/ha,34528
Crops,Goa,Yield,Sweet potatoes,1970,hg/ha,33333
Crops,Goa,Yield,Sweet potatoes,1971,hg/ha,33933
Crops,Goa,Yield,Sweet potatoes,1972,hg/ha,44444
Crops,Goa,Yield,Sweet potatoes,1973,hg/ha,44444
Crops,Goa,Yield,Sweet potatoes,1974,hg/ha,44444
Crops,Goa,Yield,Sweet potatoes,1975,hg/ha,44444
Crops,Goa,Yield,Sweet potatoes,1976,hg/ha,44444
Crops,Goa,Yield,Sweet potatoes,1977,hg/ha,43478
Crops,Goa,Yield,Sweet potatoes,1978,hg/ha,43478
Crops,Goa,Yield,Sweet potatoes,1979,hg/ha,44444
Crops,Goa,Yield,Sweet potatoes,1980,hg/ha,44667
Crops,Goa,Yield,Sweet potatoes,1981,hg/ha,49118
Crops,Goa,Yield,Sweet potatoes,1982,hg/ha,41250
Crops,Goa,Yield,Sweet potatoes,1983,hg/ha,47742
Crops,Goa,Yield,Sweet potatoes,1984,hg/ha,46667
Crops,Goa,Yield,Sweet potatoes,1985,hg/ha,42857
Crops,Goa,Yield,Sweet potatoes,1986,hg/ha,46667
Crops,Goa,Yield,Sweet potatoes,1987,hg/ha,42857
Crops,Goa,Yield,Sweet potatoes,1988,hg/ha,46667
Crops,Goa,Yield,Sweet potatoes,1989,hg/ha,52000
Crops,Goa,Yield,Sweet potatoes,1990,hg/ha,52500
Crops,Goa,Yield,Sweet potatoes,1991,hg/ha,62500
Crops,Goa,Yield,Sweet potatoes,1992,hg/ha,62381
Crops,Goa,Yield,Sweet potatoes,1993,hg/ha,59565
Crops,Goa,Yield,Sweet potatoes,1994,hg/ha,59583
Crops,Goa,Yield,Sweet potatoes,1995,hg/ha,60000
Crops,Goa,Yield,Sweet potatoes,1996,hg/ha,57407
Crops,Goa,Yield,Sweet potatoes,1997,hg/ha,53333
Crops,Goa,Yield,Sweet potatoes,1998,hg/ha,53125
Crops,Goa,Yield,Sweet potatoes,1999,hg/ha,51429
Crops,Goa,Yield,Sweet potatoes,2000,hg/ha,51351
Crops,Goa,Yield,Sweet potatoes,2001,hg/ha,50000
Crops,Goa,Yield,Sweet potatoes,2002,hg/ha,48889
Crops,Goa,Yield,Sweet potatoes,2003,hg/ha,50000
Crops,Goa,Yield,Sweet potatoes,2004,hg/ha,51702
Crops,Goa,Yield,Sweet potatoes,2005,hg/ha,52200
Crops,Goa,Yield,Sweet potatoes,2006,hg/ha,55349
Crops,Goa,Yield,Sweet potatoes,2007,hg/ha,57857
Crops,Goa,Yield,Sweet potatoes,2008,hg/ha,59048
Crops,Goa,Yield,Sweet potatoes,2009,hg/ha,61463
Crops,Goa,Yield,Sweet potatoes,2010,hg/ha,62439
Crops,Goa,Yield,Sweet potatoes,2011,hg/ha,63659
Crops,Goa,Yield,Sweet potatoes,2012,hg/ha,66250
Crops,Goa,Yield,Sweet potatoes,2013,hg/ha,67500
Crops,Goa,Yield,Sweet potatoes,2014,hg/ha,68000
Crops,Goa,Yield,Sweet potatoes,2015,hg/ha,71842
Crops,Goa,Yield,Sweet potatoes,2016,hg/ha,72632
Crops,Goa,Yield,Sweet potatoes,2017,hg/ha,75135
Crops,Goa,Yield,Sweet potatoes,2018,hg/ha,75946
Crops,Goa,Yield,Sweet potatoes,2019,hg/ha,78889
Crops,Goa,Yield,Barley,1961,hg/ha,20071
Crops,Goa,Yield,Barley,1962,hg/ha,19795
Crops,Goa,Yield,Barley,1963,hg/ha,17988
Crops,Goa,Yield,Barley,1964,hg/ha,21344
Crops,Goa,Yield,Barley,1965,hg/ha,23574
Crops,Goa,Yield,Barley,1966,hg/ha,25585
Crops,Goa,Yield,Barley,1967,hg/ha,25466
Crops,Goa,Yield,Barley,1968,hg/ha,20073
Crops,Goa,Yield,Barley,1969,hg/ha,21987
Crops,Goa,Yield,Barley,1970,hg/ha,28933
Crops,Goa,Yield,Barley,1971,hg/ha,28870
Crops,Goa,Yield,Barley,1972,hg/ha,32021
Crops,Goa,Yield,Barley,1973,hg/ha,29850
Crops,Goa,Yield,Barley,1974,hg/ha,34286
Crops,Goa,Yield,Barley,1975,hg/ha,29573
Crops,Goa,Yield,Barley,1976,hg/ha,33997
Crops,Goa,Yield,Barley,1977,hg/ha,27993
Crops,Goa,Yield,Barley,1978,hg/ha,31459
Crops,Goa,Yield,Barley,1979,hg/ha,32863
Crops,Goa,Yield,Barley,1980,hg/ha,32301
Crops,Goa,Yield,Barley,1981,hg/ha,36815
Crops,Goa,Yield,Barley,1982,hg/ha,40809
Crops,Goa,Yield,Barley,1983,hg/ha,32436
Crops,Goa,Yield,Barley,1984,hg/ha,40563
Crops,Goa,Yield,Barley,1985,hg/ha,30728
Crops,Goa,Yield,Barley,1986,hg/ha,36021
Crops,Goa,Yield,Barley,1987,hg/ha,36982
Crops,Goa,Yield,Barley,1988,hg/ha,38030
Crops,Goa,Yield,Barley,1989,hg/ha,43659
Crops,Goa,Yield,Barley,1990,hg/ha,38544
Crops,Goa,Yield,Barley,1991,hg/ha,39159
Crops,Goa,Yield,Barley,1992,hg/ha,30536
Crops,Goa,Yield,Barley,1993,hg/ha,25789
Crops,Goa,Yield,Barley,1994,hg/ha,29345
Crops,Goa,Yield,Barley,1995,hg/ha,29597
Crops,Goa,Yield,Barley,1996,hg/ha,17529
Crops,Goa,Yield,Barley,1997,hg/ha,27800
Crops,Goa,Yield,Barley,1998,hg/ha,24732
Crops,Goa,Yield,Barley,1999,hg/ha,25670
Crops,Goa,Yield,Barley,2000,hg/ha,26768
Crops,Goa,Yield,Barley,2001,hg/ha,31859
Crops,Goa,Yield,Barley,2002,hg/ha,31159
Crops,Goa,Yield,Barley,2003,hg/ha,19400
Crops,Goa,Yield,Barley,2004,hg/ha,35900
Crops,Goa,Yield,Barley,2005,hg/ha,24870
Crops,Goa,Yield,Barley,2006,hg/ha,29417
Crops,Goa,Yield,Barley,2007,hg/ha,22465
Crops,Goa,Yield,Barley,2008,hg/ha,39433
Crops,Goa,Yield,Barley,2009,hg/ha,33218
Crops,Goa,Yield,Barley,2010,hg/ha,33966
Crops,Goa,Yield,Barley,2011,hg/ha,39500
Crops,Goa,Yield,Barley,2012,hg/ha,34578
Crops,Goa,Yield,Barley,2013,hg/ha,36910
Crops,Goa,Yield,Barley,2014,hg/ha,39695
Crops,Goa,Yield,Barley,2015,hg/ha,39661
Crops,Goa,Yield,Barley,2016,hg/ha,43161
Crops,Goa,Yield,Barley,2017,hg/ha,46371
Crops,Goa,Yield,Barley,2018,hg/ha,43323
Crops,Goa,Yield,Barley,2019,hg/ha,50268
Crops,Goa,Yield,Carrots and turnips,1961,hg/ha,159985
Crops,Goa,Yield,Carrots and turnips,1962,hg/ha,142280
Crops,Goa,Yield,Carrots and turnips,1963,hg/ha,146726
Crops,Goa,Yield,Carrots and turnips,1964,hg/ha,200112
Crops,Goa,Yield,Carrots and turnips,1965,hg/ha,140412
Crops,Goa,Yield,Carrots and turnips,1966,hg/ha,230278
Crops,Goa,Yield,Carrots and turnips,1967,hg/ha,213092
Crops,Goa,Yield,Carrots and turnips,1968,hg/ha,109927
Crops,Goa,Yield,Carrots and turnips,1969,hg/ha,170824
Crops,Goa,Yield,Carrots and turnips,1970,hg/ha,172631
Crops,Goa,Yield,Carrots and turnips,1971,hg/ha,222706
Crops,Goa,Yield,Carrots and turnips,1972,hg/ha,157965
Crops,Goa,Yield,Carrots and turnips,1973,hg/ha,177240
Crops,Goa,Yield,Carrots and turnips,1974,hg/ha,149847
Crops,Goa,Yield,Carrots and turnips,1975,hg/ha,96815
Crops,Goa,Yield,Carrots and turnips,1976,hg/ha,187708
Crops,Goa,Yield,Carrots and turnips,1977,hg/ha,159549
Crops,Goa,Yield,Carrots and turnips,1978,hg/ha,224878
Crops,Goa,Yield,Carrots and turnips,1979,hg/ha,183864
Crops,Goa,Yield,Carrots and turnips,1980,hg/ha,166372
Crops,Goa,Yield,Carrots and turnips,1981,hg/ha,130322
Crops,Goa,Yield,Carrots and turnips,1982,hg/ha,167354
Crops,Goa,Yield,Carrots and turnips,1983,hg/ha,120210
Crops,Goa,Yield,Carrots and turnips,1984,hg/ha,125512
Crops,Goa,Yield,Carrots and turnips,1985,hg/ha,96693
Crops,Goa,Yield,Carrots and turnips,1986,hg/ha,104354
Crops,Goa,Yield,Carrots and turnips,1987,hg/ha,84461
Crops,Goa,Yield,Carrots and turnips,1988,hg/ha,127878
Crops,Goa,Yield,Carrots and turnips,1989,hg/ha,161849
Crops,Goa,Yield,Carrots and turnips,1990,hg/ha,137020
Crops,Goa,Yield,Carrots and turnips,1991,hg/ha,100877
Crops,Goa,Yield,Carrots and turnips,1992,hg/ha,83333
Crops,Goa,Yield,Carrots and turnips,1993,hg/ha,80000
Crops,Goa,Yield,Carrots and turnips,1994,hg/ha,108303
Crops,Goa,Yield,Carrots and turnips,1995,hg/ha,116054
Crops,Goa,Yield,Carrots and turnips,1996,hg/ha,125000
Crops,Goa,Yield,Carrots and turnips,1997,hg/ha,133333
Crops,Goa,Yield,Carrots and turnips,1998,hg/ha,129444
Crops,Goa,Yield,Carrots and turnips,1999,hg/ha,175000
Crops,Goa,Yield,Carrots and turnips,2000,hg/ha,133333
Crops,Goa,Yield,Carrots and turnips,2001,hg/ha,147710
Crops,Goa,Yield,Carrots and turnips,2002,hg/ha,109704
Crops,Goa,Yield,Carrots and turnips,2003,hg/ha,198486
Crops,Goa,Yield,Carrots and turnips,2004,hg/ha,238783
Crops,Goa,Yield,Carrots and turnips,2005,hg/ha,122281
Crops,Goa,Yield,Carrots and turnips,2006,hg/ha,205464
Crops,Goa,Yield,Carrots and turnips,2007,hg/ha,127145
Crops,Goa,Yield,Carrots and turnips,2008,hg/ha,217076
Crops,Goa,Yield,Carrots and turnips,2009,hg/ha,291116
Crops,Goa,Yield,Carrots and turnips,2010,hg/ha,212369
Crops,Goa,Yield,Carrots and turnips,2011,hg/ha,281620
Crops,Goa,Yield,Carrots and turnips,2012,hg/ha,223543
Crops,Goa,Yield,Carrots and turnips,2013,hg/ha,209302
Crops,Goa,Yield,Carrots and turnips,2014,hg/ha,230000
Crops,Goa,Yield,Carrots and turnips,2015,hg/ha,234066
Crops,Goa,Yield,Carrots and turnips,2016,hg/ha,182417
Crops,Goa,Yield,Carrots and turnips,2017,hg/ha,203282
Crops,Goa,Yield,Carrots and turnips,2018,hg/ha,168750
Crops,Goa,Yield,Carrots and turnips,2019,hg/ha,187248
Crops,Goa,Yield,Cauliflowers and broccoli,1961,hg/ha,382353
Crops,Goa,Yield,Cauliflowers and broccoli,1962,hg/ha,382353
Crops,Goa,Yield,Cauliflowers and broccoli,1963,hg/ha,382353
Crops,Goa,Yield,Cauliflowers and broccoli,1964,hg/ha,400000
Crops,Goa,Yield,Cauliflowers and broccoli,1965,hg/ha,400000
Crops,Goa,Yield,Cauliflowers and broccoli,1966,hg/ha,400000
Crops,Goa,Yield,Cauliflowers and broccoli,1967,hg/ha,429239
Crops,Goa,Yield,Cauliflowers and broccoli,1968,hg/ha,861873
Crops,Goa,Yield,Cauliflowers and broccoli,1969,hg/ha,1004343
Crops,Goa,Yield,Cauliflowers and broccoli,1970,hg/ha,1035695
Crops,Goa,Yield,Cauliflowers and broccoli,1971,hg/ha,1124038
Crops,Goa,Yield,Cauliflowers and broccoli,1972,hg/ha,1195780
Crops,Goa,Yield,Cauliflowers and broccoli,1973,hg/ha,617500
Crops,Goa,Yield,Cauliflowers and broccoli,1974,hg/ha,2236842
Crops,Goa,Yield,Cauliflowers and broccoli,1975,hg/ha,1743239
Crops,Goa,Yield,Cauliflowers and broccoli,1976,hg/ha,1395806
Crops,Goa,Yield,Cauliflowers and broccoli,1977,hg/ha,1860110
Crops,Goa,Yield,Cauliflowers and broccoli,1978,hg/ha,522794
Crops,Goa,Yield,Cauliflowers and broccoli,1979,hg/ha,2054146
Crops,Goa,Yield,Cauliflowers and broccoli,1980,hg/ha,1605500
Crops,Goa,Yield,Cauliflowers and broccoli,1981,hg/ha,1206304
Crops,Goa,Yield,Cauliflowers and broccoli,1982,hg/ha,441774
Crops,Goa,Yield,Cauliflowers and broccoli,1983,hg/ha,918571
Crops,Goa,Yield,Cauliflowers and broccoli,1984,hg/ha,1066757
Crops,Goa,Yield,Cauliflowers and broccoli,1985,hg/ha,430600
Crops,Goa,Yield,Cauliflowers and broccoli,1986,hg/ha,216667
Crops,Goa,Yield,Cauliflowers and broccoli,1987,hg/ha,163089
Crops,Goa,Yield,Cauliflowers and broccoli,1988,hg/ha,106355
Crops,Goa,Yield,Cauliflowers and broccoli,1989,hg/ha,145344
Crops,Goa,Yield,Cauliflowers and broccoli,1990,hg/ha,166566
Crops,Goa,Yield,Cauliflowers and broccoli,1991,hg/ha,146748
Crops,Goa,Yield,Cauliflowers and broccoli,1992,hg/ha,131250
Crops,Goa,Yield,Cauliflowers and broccoli,1993,hg/ha,128571
Crops,Goa,Yield,Cauliflowers and broccoli,1994,hg/ha,120375
Crops,Goa,Yield,Cauliflowers and broccoli,1995,hg/ha,105000
Crops,Goa,Yield,Cauliflowers and broccoli,1996,hg/ha,100000
Crops,Goa,Yield,Cauliflowers and broccoli,1997,hg/ha,90000
Crops,Goa,Yield,Cauliflowers and broccoli,1998,hg/ha,110000
Crops,Goa,Yield,Cauliflowers and broccoli,1999,hg/ha,86667
Crops,Goa,Yield,Cauliflowers and broccoli,2000,hg/ha,70000
Crops,Goa,Yield,Cauliflowers and broccoli,2001,hg/ha,108571
Crops,Goa,Yield,Cauliflowers and broccoli,2002,hg/ha,118756
Crops,Goa,Yield,Cauliflowers and broccoli,2003,hg/ha,91338
Crops,Goa,Yield,Cauliflowers and broccoli,2004,hg/ha,119873
Crops,Goa,Yield,Cauliflowers and broccoli,2005,hg/ha,115886
Crops,Goa,Yield,Cauliflowers and broccoli,2006,hg/ha,162193
Crops,Goa,Yield,Cauliflowers and broccoli,2007,hg/ha,144296
Crops,Goa,Yield,Cauliflowers and broccoli,2008,hg/ha,164136
Crops,Goa,Yield,Cauliflowers and broccoli,2009,hg/ha,140388
Crops,Goa,Yield,Cauliflowers and broccoli,2010,hg/ha,183022
Crops,Goa,Yield,Cauliflowers and broccoli,2011,hg/ha,110261
Crops,Goa,Yield,Cauliflowers and broccoli,2012,hg/ha,141128
Crops,Goa,Yield,Cauliflowers and broccoli,2013,hg/ha,140210
Crops,Goa,Yield,Cauliflowers and broccoli,2014,hg/ha,149766
Crops,Goa,Yield,Cauliflowers and broccoli,2015,hg/ha,109619
Crops,Goa,Yield,Cauliflowers and broccoli,2016,hg/ha,146552
Crops,Goa,Yield,Cauliflowers and broccoli,2017,hg/ha,143478
Crops,Goa,Yield,Cauliflowers and broccoli,2018,hg/ha,161875
Crops,Goa,Yield,Cauliflowers and broccoli,2019,hg/ha,164783
Crops,Goa,Yield,Garlic,1961,hg/ha,44119
Crops,Goa,Yield,Garlic,1962,hg/ha,30218
